IDNO,CLUSTER,ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,HNUMBER,SROUND,ID,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112A,Q112B,UID,DUID
34011,34,4,1,79,76,73,29,2,11,2,4,1,3,1,7, ,1,2,3,D, ,2,76,3401104,0
34011,34,4,1,79,76,73,29,2,11,2,5,1,6,1,63,2,2, , ,E, ,2,76,3401105,0
34017,34,4,1,79,76,73,29,2,17,2,1,1,1,1,31,2,1,7,7,A,2,2,76,3401701,0
34017,34,4,1,79,76,73,29,2,17,2,2,1,2,2,28,2,1,5,5,C, ,2,76,3401702,0
34017,34,4,1,79,76,73,29,2,17,2,3,1,3,2,9, ,1,4,4,D, ,2,76,3401703,0
34017,34,4,1,79,76,73,29,2,17,2,4,1,3,1,6, ,1,0,0,C, ,2,76,3401704,0
34022,34,4,1,79,76,73,29,2,22,2,1,1,1,1,42,2,1,1,3,A,2,2,76,3402201,0
34022,34,4,1,79,76,73,29,2,22,2,2,1,2,2,35,2,1,1,2,C, ,2,76,3402202,0
34022,34,4,1,79,76,73,29,2,22,2,3,1,3,2,17,1,1,10,11,D, ,2,76,3402203,0
34022,34,4,1,79,76,73,29,2,22,2,4,1,3,1,15,1,1,7,8,D, ,2,76,3402204,0
34022,34,4,1,79,76,73,29,2,22,2,5,1,3,2,9, ,1,2,3,D, ,2,76,3402205,0
34026,34,4,1,79,76,73,29,2,26,2,1,1,1,1,28,2,1,5,5,A,2,2,76,3402601,0
34026,34,4,1,79,76,73,29,2,26,2,2,1,2,2,22,2,1,5,5,C, ,2,76,3402602,0
34026,34,4,1,79,76,73,29,2,26,2,3,4,3,1,0, , , , , , ,2,76,3402603,0
34026,34,4,1,79,76,73,29,2,26,2,4,1,6,2,50,2,2, , ,E, ,2,76,3402604,0
34028,34,4,1,79,76,73,29,2,28,2,1,1,1,1,35,2,1,5,8,A,2,2,76,3402801,0
34028,34,4,1,79,76,73,29,2,28,2,2,1,2,2,30,2,1,3,4,C, ,5,29,3402802,0
34028,34,4,1,79,76,73,29,2,28,2,3,1,3,2,11,1,1,3,4,D, ,2,76,3402803,0
34028,34,4,1,79,76,73,29,2,28,2,4,1,3,2,8, ,1,2,3,D, ,2,76,3402804,0
34028,34,4,1,79,76,73,29,2,28,2,5,1,3,2,2, , , , , , ,2,76,3402805,0
34033,34,4,1,79,76,73,29,2,33,2,1,1,1,1,33,2,1,7,8,A,2,2,76,3403301,0
34033,34,4,1,79,76,73,29,2,33,2,2,1,2,2,26,2,1,4,5,C, ,5,40,3403302,0
34033,34,4,1,79,76,73,29,2,33,2,3,1,3,2,8, ,1,2,3,D, ,2,76,3403303,0
34033,34,4,1,79,76,73,29,2,33,2,4,1,3,2,3, , , , , , ,2,76,3403304,0
34037,34,4,1,79,76,73,29,2,37,2,1,1,1,1,51,2,2, , ,A,2,2,76,3403701,0
34037,34,4,1,79,76,73,29,2,37,2,2,1,2,2,35,2,1,7,9,C, ,2,76,3403702,0
34037,34,4,1,79,76,73,29,2,37,2,3,1,3,2,14,1,1,7,8,D, ,2,76,3403703,0
34037,34,4,1,79,76,73,29,2,37,2,4,1,3,1,10, ,1,3,4,D, ,2,76,3403704,0
34042,34,4,1,79,76,73,29,2,42,2,1,2,1,1,54,2,1,5,5,A,2,2,76,3404201,0
34042,34,4,1,79,76,73,29,2,42,2,2,1,2,2,47,2,2, , ,C, ,2,76,3404202,0
34042,34,4,1,79,76,73,29,2,42,2,3,1,3,2,15,1,1,4,4,C, ,2,76,3404203,0
34042,34,4,1,79,76,73,29,2,42,2,4,1,8,1,30,2,1,6,6,A,2,2,76,3404204,0
34043,34,4,1,79,76,73,29,2,43,2,1,1,1,1,42,2,1,5,5,A,2,2,76,3404301,0
34043,34,4,1,79,76,73,29,2,43,2,2,1,2,2,40,2,2, , ,C, ,2,76,3404302,0
34043,34,4,1,79,76,73,29,2,43,2,3,1,3,1,17,1,1,5,5,A,2,2,76,3404303,0
34043,34,4,1,79,76,73,29,2,43,2,4,1,3,1,12,1,1,4,4,C, ,2,76,3404304,0
34047,34,4,1,79,76,73,29,2,47,2,1,1,1,1,43,2,1,4,5,A,2,2,76,3404701,0
34047,34,4,1,79,76,73,29,2,47,2,2,1,2,2,31,2,1,7,8,C, ,2,76,3404702,0
34047,34,4,1,79,76,73,29,2,47,2,3,1,3,2,14,1,1,7,7,D, ,2,76,3404703,0
34047,34,4,1,79,76,73,29,2,47,2,4,1,3,1,12,1,1,5,5,C, ,2,76,3404704,0
34047,34,4,1,79,76,73,29,2,47,2,5,1,3,1,9, ,1,2,2,D, ,2,76,3404705,0
34047,34,4,1,79,76,73,29,2,47,2,6,1,6,2,83,3,2, , ,C, ,5,14,3404706,0
34049,34,4,1,79,76,73,29,2,49,2,1,1,1,1,52,2,2, , ,A,2,2,76,3404901,0
34049,34,4,1,79,76,73,29,2,49,2,2,1,2,2,42,2,1,7,8,C, ,2,76,3404902,0
34049,34,4,1,79,76,73,29,2,49,2,3,1,3,1,17,1,1,10,12,D, ,2,76,3404903,0
34049,34,4,1,79,76,73,29,2,49,2,4,1,3,2,15,1,1,10,11,D, ,2,76,3404904,0
34049,34,4,1,79,76,73,29,2,49,2,5,1,3,1,12,1,1,5,6,D, ,2,76,3404905,0
34053,34,4,1,79,76,73,29,2,53,2,1,1,1,1,28,2,1,4,5,A,2,2,76,3405301,0
34053,34,4,1,79,76,73,29,2,53,2,2,1,2,2,24,2,1,8,8,C, ,2,76,3405302,0
34053,34,4,1,79,76,73,29,2,53,2,3,1,3,2,7, ,1,0,1,D, ,2,76,3405303,0
34053,34,4,1,79,76,73,29,2,53,2,4,1,3,2,2, , , , , , ,2,76,3405304,0
34054,34,4,1,79,76,73,29,2,54,2,1,1,1,1,38,2,2, , ,A,2,2,76,3405401,0
34054,34,4,1,79,76,73,29,2,54,2,2,1,2,2,27,2,1,7,7,C, ,2,76,3405402,0
34054,34,4,1,79,76,73,29,2,54,2,3,1,3,1,10, ,1,2,3,D, ,2,76,3405403,0
34054,34,4,1,79,76,73,29,2,54,2,4,1,3,2,6, ,1,0,0,D, ,2,76,3405404,0
34054,34,4,1,79,76,73,29,2,54,2,5,1,6,1,68,2,2, , ,E, ,2,76,3405405,0
34069,34,4,1,79,76,73,29,2,69,2,1,1,1,1,28,2,2, , ,A,2,2,76,3406901,0
34069,34,4,1,79,76,73,29,2,69,2,2,1,2,2,23,2,1,8,8,C, ,2,76,3406902,0
34069,34,4,1,79,76,73,29,2,69,2,3,1,3,2,4, , , , , , ,2,76,3406903,0
34069,34,4,1,79,76,73,29,2,69,2,4,4,3,2,0, , , , , , ,2,76,3406904,0
34069,34,4,1,79,76,73,29,2,69,2,5,1,6,2,55,3,2, , ,C, ,2,76,3406905,0
34074,34,4,1,79,76,73,29,2,74,2,1,1,1,1,30,2,2, , ,A,2,2,76,3407401,0
34074,34,4,1,79,76,73,29,2,74,2,2,1,2,2,20,2,1,7,7,A,2,2,76,3407402,0
34074,34,4,1,79,76,73,29,2,74,2,3,1,3,2,5, , , , , , ,2,76,3407403,0
34074,34,4,1,79,76,73,29,2,74,2,4,1,7,2,47,3,2, , ,C, ,2,76,3407404,0
34075,34,4,1,79,76,73,29,2,75,2,1,1,1,1,19,1,1,1,1,A,2,2,76,3407501,0
34075,34,4,1,79,76,73,29,2,75,2,2,1,6,2,65,3,2, , ,C, ,2,76,3407502,0
34075,34,4,1,79,76,73,29,2,75,2,3,1,8,2,17,1,1,10,11,C, ,2,76,3407503,0
34081,34,4,1,79,76,73,29,2,81,2,1,1,1,2,45,3,2, , ,C, ,2,76,3408101,0
34081,34,4,1,79,76,73,29,2,81,2,2,2,3,2,22,1,1,5,5,A,1,2,76,3408102,0
34081,34,4,1,79,76,73,29,2,81,2,3,1,3,1,20,1,1,6,7,B, ,2,76,3408103,0
34085,34,4,1,79,76,73,29,2,85,2,1,1,1,1,40,2,1,1,1,A,2,2,76,3408501,0
34085,34,4,1,79,76,73,29,2,85,2,2,1,2,2,32,2,1,4,4,C, ,5,60,3408502,0
34085,34,4,1,79,76,73,29,2,85,2,3,1,3,2,14,1,1,5,5,D, ,2,76,3408503,0
34085,34,4,1,79,76,73,29,2,85,2,4,1,3,1,10, ,1,3,3,A,2,2,76,3408504,0
34085,34,4,1,79,76,73,29,2,85,2,5,1,3,2,3, , , , , , ,2,76,3408505,0
34095,34,4,1,79,76,73,29,2,95,2,1,1,1,1,36,2,2, , ,A,2,2,76,3409501,0
34095,34,4,1,79,76,73,29,2,95,2,2,1,2,2,29,2,1,2,2,C, ,5,94,3409502,0
34095,34,4,1,79,76,73,29,2,95,2,3,1,3,1,8, ,1,1,2,D, ,2,76,3409503,0
34095,34,4,1,79,76,73,29,2,95,2,4,1,3,2,2, , , , , , ,2,76,3409504,0
34095,34,4,1,79,76,73,29,2,95,2,5,4,3,2,0, , , , , , ,2,76,3409505,0
34111,34,4,1,79,76,73,29,2,111,2,1,1,1,1,40,2,2, , ,A,2,2,76,3411101,0
34111,34,4,1,79,76,73,29,2,111,2,2,1,2,2,32,2,2, , ,C, ,2,76,3411102,0
34111,34,4,1,79,76,73,29,2,111,2,3,2,3,1,18,1,1,5,5,A,1,2,76,3411103,0
34111,34,4,1,79,76,73,29,2,111,2,4,1,3,1,12,1,1,4,4,D, ,2,76,3411104,0
34111,34,4,1,79,76,73,29,2,111,2,5,1,3,1,9, ,1,2,2,D, ,2,76,3411105,0
34111,34,4,1,79,76,73,29,2,111,2,6,3,6,1,70,2,2, , ,E, ,2,76,3411106,0
34113,34,4,1,79,76,73,29,2,113,2,1,1,1,1,24,2,1,7,7,A,2,2,76,3411301,0
34113,34,4,1,79,76,73,29,2,113,2,2,1,2,2,21,2,1,6,6,C, ,2,76,3411302,0
34113,34,4,1,79,76,73,29,2,113,2,3,1,3,1,0, , , , , , ,2,76,3411303,0
34123,34,4,1,79,76,73,29,2,123,2,1,1,1,1,35,2,1,2,2,A,2,2,76,3412301,0
34123,34,4,1,79,76,73,29,2,123,2,2,1,2,2,30,2,1,4,4,C, ,5,91,3412302,0
34123,34,4,1,79,76,73,29,2,123,2,3,1,3,2,6, ,1,0,1,D, ,2,76,3412303,0
34127,34,4,1,79,76,73,29,2,127,2,1,2,1,1,25,2,2, , ,A,1,5,47,3412701,0
34127,34,4,1,79,76,73,29,2,127,2,2,1,2,2,20,2,1,6,7,C, ,2,76,3412702,0
34148,34,4,1,79,76,73,29,2,148,2,1,1,1,1,30,2,2, , ,A,2,2,76,3414801,0
34148,34,4,1,79,76,73,29,2,148,2,2,1,2,2,27,2,1,2,3,C, ,2,76,3414802,0
34148,34,4,1,79,76,73,29,2,148,2,3,1,3,1,11,1,1,1,2,C, ,2,76,3414803,0
34148,34,4,1,79,76,73,29,2,148,2,4,1,3,2,6, ,1,0,1,C, ,2,76,3414804,0
34148,34,4,1,79,76,73,29,2,148,2,5,1,3,2,2, , , , , , ,2,76,3414805,0
35004,35,4,1,79,76,73,163,1,4,2,1,1,1,1,50,2,1,9,9,A,2,2,76,3500401,0
35004,35,4,1,79,76,73,163,1,4,2,2,1,2,2,43,2,1,6,7,C, ,2,76,3500402,0
35004,35,4,1,79,76,73,163,1,4,2,3,1,3,1,24,2,1,5,5,A,2,2,76,3500403,0
35004,35,4,1,79,76,73,163,1,4,2,4,1,4,2,19,2,1,9,9,C, ,2,76,3500404,0
35004,35,4,1,79,76,73,163,1,4,2,5,1,3,1,21,1,1,1,1,A,2,2,76,3500405,0
35009,35,4,1,79,76,73,163,1,9,2,1,1,1,1,35,2,1,5,5,A,1,2,76,3500901,0
35009,35,4,1,79,76,73,163,1,9,2,2,1,2,2,28,2,1,5,6,C, ,4,51,3500902,0
35009,35,4,1,79,76,73,163,1,9,2,3,1,3,2,9, ,1,1,1,D, ,2,76,3500903,0
35009,35,4,1,79,76,73,163,1,9,2,4,1,3,2,6, ,1,0,0,D, ,2,76,3500904,0
35009,35,4,1,79,76,73,163,1,9,2,5,1,3,1,3, , , , , , ,2,76,3500905,0
35009,35,4,1,79,76,73,163,1,9,2,6,1,3,2,1, , , , , , ,2,76,3500906,0
35009,35,4,1,79,76,73,163,1,9,2,7,1,6,2,60,3,2, , ,C, ,2,76,3500907,0
35025,35,4,1,79,76,73,163,1,25,2,1,1,1,1,40,2,1,3,3,A,2,2,76,3502501,0
35025,35,4,1,79,76,73,163,1,25,2,2,1,2,2,34,2,1,3,3,C, ,2,76,3502502,0
35025,35,4,1,79,76,73,163,1,25,2,3,1,3,1,12,1,1,3,3,D, ,2,76,3502503,0
35025,35,4,1,79,76,73,163,1,25,2,4,1,3,2,9, ,1,1,1,D, ,2,76,3502504,0
35025,35,4,1,79,76,73,163,1,25,2,5,1,3,2,6, ,1,0,0,D, ,2,76,3502505,0
35025,35,4,1,79,76,73,163,1,25,2,6,1,3,2,3, , , , , , ,2,76,3502506,0
35030,35,4,1,79,76,73,163,1,30,2,1,2,1,1,32,2,1,5,5,A,1,2,76,3503001,0
35030,35,4,1,79,76,73,163,1,30,2,2,1,2,2,22,2,1,5,5,C, ,2,76,3503002,0
35030,35,4,1,79,76,73,163,1,30,2,3,1,3,2,2, , , , , , ,2,76,3503003,0
35035,35,4,1,79,76,73,163,1,35,2,1,1,1,1,55,2,1,3,4,A,2,2,76,3503501,0
35035,35,4,1,79,76,73,163,1,35,2,2,1,2,2,37,2,1,6,7,C, ,2,76,3503502,0
35035,35,4,1,79,76,73,163,1,35,2,3,1,3,1,18,1,1,6,6,A,2,2,76,3503503,0
35035,35,4,1,79,76,73,163,1,35,2,4,1,3,1,15,1,1,7,7,D, ,2,76,3503504,0
35035,35,4,1,79,76,73,163,1,35,2,5,1,3,1,12,1,1,6,7,D, ,2,76,3503505,0
35047,35,4,1,79,76,73,163,1,47,2,1,1,1,1,47,2,1,1,1,A,2,2,76,3504701,0
35047,35,4,1,79,76,73,163,1,47,2,2,1,2,2,35,2,1,5,6,C, ,2,76,3504702,0
35047,35,4,1,79,76,73,163,1,47,2,3,1,3,2,15,1,1,8,8,D, ,2,76,3504703,0
35047,35,4,1,79,76,73,163,1,47,2,4,1,3,1,11,1,1,6,6,D, ,2,76,3504704,0
35047,35,4,1,79,76,73,163,1,47,2,5,1,3,2,7, ,1,0,0,D, ,2,76,3504705,0
35051,35,4,1,79,76,73,163,1,51,2,1,1,1,1,43,2,1,2,2,A,2,2,76,3505101,0
35051,35,4,1,79,76,73,163,1,51,2,2,1,2,2,40,2,1,1,1,C, ,2,76,3505102,0
35051,35,4,1,79,76,73,163,1,51,2,3,3,3,1,22,1,1,5,5,AD,1,2,76,3505103,0
35051,35,4,1,79,76,73,163,1,51,2,4,1,3,1,19,1,1,5,5,D, ,2,76,3505104,0
35051,35,4,1,79,76,73,163,1,51,2,5,1,3,2,16,1,1,5,5,D, ,2,76,3505105,0
35051,35,4,1,79,76,73,163,1,51,2,6,1,3,1,12,1,1,3,3,D, ,2,76,3505106,0
35051,35,4,1,79,76,73,163,1,51,2,7,1,3,2,9, ,1,2,2,D, ,2,76,3505107,0
35051,35,4,1,79,76,73,163,1,51,2,8,4,3,1,24,2,1,6,6,A,2,2,76,3505108,0
35051,35,4,1,79,76,73,163,1,51,2,9,4,4,2,18,2,1,8,8,C, ,2,76,3505109,0
35051,35,4,1,79,76,73,163,1,51,2,10,4,5,1,1, , , , , , ,2,76,3505110,0
35062,35,4,1,79,76,73,163,1,62,2,1,1,1,1,45,2,2, , ,A,2,2,76,3506201,0
35062,35,4,1,79,76,73,163,1,62,2,2,1,2,2,37,2,1,4,4,C, ,2,76,3506202,0
35062,35,4,1,79,76,73,163,1,62,2,3,1,3,1,18,1,1,5,5,C, ,2,76,3506203,0
35062,35,4,1,79,76,73,163,1,62,2,4,1,3,1,15,1,1,7,8,D, ,2,76,3506204,0
35062,35,4,1,79,76,73,163,1,62,2,5,1,3,2,12,1,1,6,6,D, ,2,76,3506205,0
35062,35,4,1,79,76,73,163,1,62,2,6,1,3,1,7, ,1,1,1,D, ,2,76,3506206,0
35062,35,4,1,79,76,73,163,1,62,2,7,1,6,2,70,3,2, , ,E, ,2,76,3506207,0
35067,35,4,1,79,76,73,163,1,67,2,1,1,1,1,57,2,1,4,4,A,2,2,76,3506701,0
35067,35,4,1,79,76,73,163,1,67,2,2,1,2,2,41,2,1,9,9,C, ,2,76,3506702,0
35067,35,4,1,79,76,73,163,1,67,2,3,1,3,2,20,1,1,12,13,AD,2,2,76,3506703,0
35067,35,4,1,79,76,73,163,1,67,2,4,1,3,1,17,1,1,8,8,D, ,2,76,3506704,0
35067,35,4,1,79,76,73,163,1,67,2,5,1,3,2,15,1,1,10,10,D, ,2,76,3506705,0
35078,35,4,1,79,76,73,163,1,78,2,1,1,1,1,32,2,1,4,4,A,2,2,76,3507801,0
35078,35,4,1,79,76,73,163,1,78,2,2,1,2,2,26,2,1,5,5,C, ,2,76,3507802,0
35078,35,4,1,79,76,73,163,1,78,2,3,1,3,1,9, ,1,4,4,D, ,2,76,3507803,0
35078,35,4,1,79,76,73,163,1,78,2,4,1,3,2,5, , , , , , ,2,76,3507804,0
35078,35,4,1,79,76,73,163,1,78,2,5,1,8,1,25,1,1,12,13,A,2,2,76,3507805,0
35082,35,4,1,79,76,73,163,1,82,2,1,1,1,1,53,2,2, , ,A,2,2,76,3508201,0
35082,35,4,1,79,76,73,163,1,82,2,2,1,2,2,45,2,1,1,1,C, ,2,76,3508202,0
35082,35,4,1,79,76,73,163,1,82,2,3,3,3,1,18,1,1,8,8,A,2,2,76,3508203,0
35082,35,4,1,79,76,73,163,1,82,2,4,1,5,2,11,1,1,4,4,D, ,2,76,3508204,0
35082,35,4,1,79,76,73,163,1,82,2,5,1,5,1,7, ,1,1,2,D, ,2,76,3508205,0
35084,35,4,1,79,76,73,163,1,84,2,1,1,1,1,37,2,1,10,10,A,2,2,76,3508401,0
35084,35,4,1,79,76,73,163,1,84,2,2,1,2,2,25,2,1,10,10,A,2,2,76,3508402,0
35084,35,4,1,79,76,73,163,1,84,2,3,1,3,1,5, , , , , , ,2,76,3508403,0
35084,35,4,1,79,76,73,163,1,84,2,4,1,3,2,0, , , , , , ,2,76,3508404,0
35084,35,4,1,79,76,73,163,1,84,2,5,1,6,1,75,2,1,2,2,E, ,2,76,3508405,0
35084,35,4,1,79,76,73,163,1,84,2,6,1,6,2,65,2,1,1,1,C, ,2,76,3508406,0
35088,35,4,1,79,76,73,163,1,88,2,1,1,1,1,52,2,1,3,3,A,2,2,76,3508801,0
35088,35,4,1,79,76,73,163,1,88,2,2,1,2,2,46,2,1,4,4,C, ,2,76,3508802,0
35088,35,4,1,79,76,73,163,1,88,2,3,3,3,1,22,3,1,6,6,A,1,2,76,3508803,0
35088,35,4,1,79,76,73,163,1,88,2,4,1,3,2,17,1,1,10,10,D, ,2,76,3508804,0
35088,35,4,1,79,76,73,163,1,88,2,5,1,3,1,14,1,1,8,8,D, ,2,76,3508805,0
35088,35,4,1,79,76,73,163,1,88,2,6,1,3,2,12,1,1,5,5,D, ,2,76,3508806,0
35093,35,4,1,79,76,73,163,1,93,2,1,1,1,1,40,2,1,2,3,A,2,2,76,3509301,0
35093,35,4,1,79,76,73,163,1,93,2,2,1,2,2,26,2,1,5,6,C, ,2,76,3509302,0
35093,35,4,1,79,76,73,163,1,93,2,3,1,3,2,12,1,1,4,4,D, ,2,76,3509303,0
35093,35,4,1,79,76,73,163,1,93,2,4,1,3,2,9, ,1,2,2,D, ,2,76,3509304,0
35093,35,4,1,79,76,73,163,1,93,2,5,1,3,1,7, ,1,0,1,D, ,2,76,3509305,0
35093,35,4,1,79,76,73,163,1,93,2,6,1,3,1,3, , , , , , ,2,76,3509306,0
35093,35,4,1,79,76,73,163,1,93,2,7,1,3,1,1, , , , , , ,2,76,3509307,0
35093,35,4,1,79,76,73,163,1,93,2,8,1,6,2,60,3,2, , ,C, ,2,76,3509308,0
35104,35,4,1,79,76,73,163,1,104,2,1,1,1,1,56,2,2, , ,C, ,2,76,3510401,0
35104,35,4,1,79,76,73,163,1,104,2,2,1,2,2,48,2,2, , ,C, ,2,76,3510402,0
35104,35,4,1,79,76,73,163,1,104,2,3,2,3,1,33,2,1,5,5,A,1,2,76,3510403,0
35104,35,4,1,79,76,73,163,1,104,2,4,2,3,1,30,2,1,16,16,A,1,2,76,3510404,0
35104,35,4,1,79,76,73,163,1,104,2,5,2,4,2,32,2,1,6,6,C, ,2,76,3510405,0
35104,35,4,1,79,76,73,163,1,104,2,6,2,4,2,25,2,1,7,7,C, ,5,51,3510406,0
35104,35,4,1,79,76,73,163,1,104,2,7,2,5,1,10, ,1,3,4,C, ,2,76,3510407,0
35104,35,4,1,79,76,73,163,1,104,2,8,2,5,2,3, , , , , , ,2,76,3510408,0
35104,35,4,1,79,76,73,163,1,104,2,9,2,5,2,1, , , , , , ,2,76,3510409,0
35109,35,4,1,79,76,73,163,1,109,2,1,1,1,1,24,2,1,7,7,A,2,2,76,3510901,0
35109,35,4,1,79,76,73,163,1,109,2,2,1,2,2,22,2,1,7,7,C, ,5,58,3510902,0
35109,35,4,1,79,76,73,163,1,109,2,3,1,3,2,2, , , , , , ,5,58,3510903,0
35114,35,4,1,79,76,73,163,1,114,2,1,1,1,1,38,2,1,1,1,A,2,2,76,3511401,0
35114,35,4,1,79,76,73,163,1,114,2,2,1,2,2,31,2,1,8,8,C, ,2,76,3511402,0
35114,35,4,1,79,76,73,163,1,114,2,3,1,3,1,13,1,1,4,4,D, ,2,76,3511403,0
35114,35,4,1,79,76,73,163,1,114,2,4,1,3,1,12,1,1,2,2,D, ,2,76,3511404,0
35114,35,4,1,79,76,73,163,1,114,2,5,1,3,1,6, ,1,0,0,D, ,2,76,3511405,0
35119,35,4,1,79,76,73,163,1,119,2,1,1,1,1,45,2,1,5,5,A,2,2,76,3511901,0
35119,35,4,1,79,76,73,163,1,119,2,2,1,2,2,31,2,1,5,5,A,2,2,76,3511902,0
35119,35,4,1,79,76,73,163,1,119,2,3,1,3,2,15,1,1,6,6,D, ,2,76,3511903,0
35119,35,4,1,79,76,73,163,1,119,2,4,1,3,2,12,1,1,4,4,D, ,2,76,3511904,0
35119,35,4,1,79,76,73,163,1,119,2,5,1,3,2,10, ,1,5,5,D, ,2,76,3511905,0
35119,35,4,1,79,76,73,163,1,119,2,6,1,3,2,6, ,1,0,0,D, ,2,76,3511906,0
35119,35,4,1,79,76,73,163,1,119,2,7,1,3,2,3, , , , , , ,2,76,3511907,0
35125,35,4,1,79,76,73,163,1,125,2,1,1,1,1,55,2,2, , ,A,2,2,76,3512501,0
35125,35,4,1,79,76,73,163,1,125,2,2,1,2,2,50,2,2, , ,C, ,2,76,3512502,0
35125,35,4,1,79,76,73,163,1,125,2,3,1,3,1,18,1,1,5,5,A,2,2,76,3512503,0
35125,35,4,1,79,76,73,163,1,125,2,4,1,3,1,16,1,1,2,2,A,1,2,76,3512504,0
35125,35,4,1,79,76,73,163,1,125,2,5,1,5,1,10, ,1,2,2,D, ,2,76,3512505,0
35125,35,4,1,79,76,73,163,1,125,2,6,1,5,1,8, ,1,0,1,D, ,2,76,3512506,0
35126,35,4,1,79,76,73,163,1,126,2,1,1,1,1,42,2,1,8,11,A,2,2,76,3512601,0
35126,35,4,1,79,76,73,163,1,126,2,2,1,2,2,26,2,1,10,12,C, ,2,76,3512602,0
35126,35,4,1,79,76,73,163,1,126,2,3,1,3,2,8, ,1,3,3,D, ,2,76,3512603,0
35126,35,4,1,79,76,73,163,1,126,2,4,1,3,1,5, , , , , , ,2,76,3512604,0
35126,35,4,1,79,76,73,163,1,126,2,5,1,6,2,70,3,1,5,5,E, ,2,76,3512605,0
35135,35,4,1,79,76,73,163,1,135,2,1,1,1,1,65,2,1,12,12,E, ,2,76,3513501,0
35135,35,4,1,79,76,73,163,1,135,2,2,1,2,2,53,2,1,5,5,C, ,2,76,3513502,0
35135,35,4,1,79,76,73,163,1,135,2,3,1,3,1,27,2,1,8,8,A,2,2,76,3513503,0
35135,35,4,1,79,76,73,163,1,135,2,4,1,3,1,18,1,1,12,14,D, ,2,76,3513504,0
35135,35,4,1,79,76,73,163,1,135,2,5,1,4,2,23,2,1,8,8,C, ,2,76,3513505,0
35135,35,4,1,79,76,73,163,1,135,2,6,4,5,1,0, , , , , , ,4,58,3513506,0
35135,35,4,1,79,76,73,163,1,135,2,7,3,3,1,32,2,1,8,9,A,1,2,76,3513507,0
35146,35,4,1,79,76,73,163,1,146,2,1,1,1,1,45,2,2, , ,A,2,2,76,3514601,0
35146,35,4,1,79,76,73,163,1,146,2,2,1,2,2,40,2,1,1,1,C, ,2,76,3514602,0
35146,35,4,1,79,76,73,163,1,146,2,3,4,5,1,6, ,1,0,1,D, ,2,76,3514603,0
35151,35,4,1,79,76,73,163,1,151,2,1,1,1,1,55,2,2, , ,A,2,2,76,3515101,0
35151,35,4,1,79,76,73,163,1,151,2,2,1,2,2,47,2,1,2,2,C, ,2,76,3515102,0
35151,35,4,1,79,76,73,163,1,151,2,3,1,3,1,35,2,1,2,3,A,2,2,76,3515103,0
35151,35,4,1,79,76,73,163,1,151,2,4,1,4,2,27,2,1,6,6,C, ,2,76,3515104,0
35151,35,4,1,79,76,73,163,1,151,2,5,1,5,2,10, ,1,3,4,D, ,2,76,3515105,0
35151,35,4,1,79,76,73,163,1,151,2,6,1,5,1,8, ,1,0,1,D, ,2,76,3515106,0
35151,35,4,1,79,76,73,163,1,151,2,7,4,3,1,26,2,1,2,2,A,2,2,76,3515107,0
35151,35,4,1,79,76,73,163,1,151,2,8,4,4,2,23,2,1,2,2,C, ,4,91,3515108,0
35151,35,4,1,79,76,73,163,1,151,2,9,4,5,2,0, , , , , , ,2,76,3515109,0
35152,35,4,1,79,76,73,163,1,152,2,1,1,1,1,32,2,1,5,5,A,2,2,76,3515201,0
35152,35,4,1,79,76,73,163,1,152,2,2,1,2,2,28,2,1,5,5,C, ,5,51,3515202,0
35152,35,4,1,79,76,73,163,1,152,2,3,1,3,2,7, ,1,0,0,D, ,2,76,3515203,0
35152,35,4,1,79,76,73,163,1,152,2,4,1,3,2,0, , , , , , ,2,76,3515204,0
35152,35,4,1,79,76,73,163,1,152,2,5,1,6,2,56,3,2, , ,C, ,2,76,3515205,0
35152,35,4,1,79,76,73,163,1,152,2,6,1,9,1,11,1,1,2,2,D, ,2,76,3515206,0
36004,36,4,1,79,76,73,861,4,4,2,1,1,1,1,49,2,1,10,10,A,2,2,76,3600401,0
36004,36,4,1,79,76,73,861,4,4,2,2,1,2,2,40,2,1,8,8,A,2,2,76,3600402,0
36004,36,4,1,79,76,73,861,4,4,2,3,1,3,1,19,1,1,10,12,D, ,2,76,3600403,0
36004,36,4,1,79,76,73,861,4,4,2,4,1,3,1,14,1,1,8,8,D, ,2,76,3600404,0
36004,36,4,1,79,76,73,861,4,4,2,5,1,6,2,75,3,1,7,8,E, ,5,87,3600405,0
36009,36,4,1,79,76,73,861,4,9,2,1,1,1,1,50,2,2, , ,A,2,2,76,3600901,0
36009,36,4,1,79,76,73,861,4,9,2,2,1,2,2,42,2,2, , ,C, ,2,76,3600902,0
36009,36,4,1,79,76,73,861,4,9,2,3,1,3,1,25,1,1,15,15,D, ,2,76,3600903,0
36009,36,4,1,79,76,73,861,4,9,2,4,1,3,2,20,1,1,11,12,D, ,2,76,3600904,0
36014,36,4,1,79,76,73,861,4,14,2,1,1,1,1,35,2,1,1,1,A,2,2,76,3601401,0
36014,36,4,1,79,76,73,861,4,14,2,2,1,2,2,30,2,1,2,2,C, ,5,79,3601402,0
36014,36,4,1,79,76,73,861,4,14,2,3,1,3,2,8, ,1,0,1,D, ,2,76,3601403,0
